timestamp,cpu_usage,ram_usage,disk_usage,network_in,network_out,disk_read,disk_write,temperature,process_count,anomaly
07:48:01,54.7,53.2,52.8,121,118,29,16,46.3,129,0
07:49:01,32.1,53.6,57.2,121,88,22,22,52.5,122,0
07:50:01,49.5,59.1,53.2,179,109,26,20,48.3,116,0
07:51:01,85.5,98.7,67.8,1130,778,679,749,94.2,350,1
07:52:01,38.1,52.0,57.0,171,149,20,24,46.2,138,0
07:53:01,45.7,58.4,59.5,159,122,38,30,48.5,139,0
07:54:01,55.2,49.4,55.7,140,88,22,22,53.6,128,0
07:55:01,58.9,57.5,53.1,118,141,40,23,46.7,112,0
07:56:01,30.5,54.2,52.5,177,142,23,17,52.3,144,0
07:57:01,40.2,52.5,54.0,173,125,27,22,54.3,148,0
07:58:01,93.1,86.6,59.5,871,674,843,649,79.8,512,1
07:59:01,40.1,52.3,52.8,157,150,35,26,48.6,127,0
08:00:01,33.2,50.4,52.0,130,143,27,25,48.8,129,0
08:01:01,59.0,52.7,59.6,130,80,34,24,45.0,137,0
08:02:01,48.6,53.9,58.7,109,105,28,18,54.1,146,0
08:03:01,43.4,59.6,56.1,150,83,37,25,47.0,122,0
08:04:01,36.0,48.4,57.7,151,142,38,25,53.4,145,0
08:05:01,31.8,58.8,53.1,175,84,38,15,54.3,137,0
08:06:01,33.6,54.2,52.1,168,82,37,26,44.1,119,0
08:07:01,40.2,50.0,55.2,178,110,37,24,52.8,116,0
08:08:01,36.2,47.4,58.9,121,122,23,16,51.5,115,0
08:09:01,31.4,54.0,59.6,173,146,22,16,44.5,117,0
08:10:01,46.7,49.4,52.0,180,81,23,15,47.8,146,0
08:11:01,46.7,49.4,58.9,147,141,29,19,44.3,143,0
08:12:01,32.0,49.7,55.7,122,141,32,16,53.7,135,0
08:13:01,35.8,56.8,56.3,168,150,38,24,43.6,146,0
08:14:01,55.1,54.5,59.4,109,107,32,20,48.2,148,0
08:15:01,32.1,46.2,51.8,150,110,37,30,46.3,116,0
08:16:01,31.2,49.1,58.7,133,93,29,28,51.1,137,0
08:17:01,32.3,55.0,51.6,145,121,33,18,49.8,114,0
08:18:01,46.8,58.8,58.0,165,146,35,25,53.9,117,0
08:19:01,46.9,54.3,58.6,111,107,33,20,43.2,130,0
08:20:01,32.2,49.8,52.8,159,147,32,16,54.9,130,0
08:21:01,51.5,52.1,51.1,133,99,35,28,49.0,142,0
08:22:01,31.0,57.3,54.5,126,148,27,15,51.0,129,0
08:23:01,58.9,54.4,58.7,180,104,25,24,42.0,110,0
08:24:01,41.8,50.0,57.5,103,106,38,18,42.7,139,0
08:25:01,48.5,48.2,50.3,106,93,33,17,50.6,138,0
08:26:01,54.8,50.5,58.5,174,137,26,27,52.8,144,0
08:27:01,31.3,45.2,50.4,102,110,30,19,48.5,142,0
08:28:01,49.0,51.4,50.4,149,116,22,29,45.8,127,0
08:29:01,59.3,45.6,51.1,105,84,20,23,51.3,127,0
08:30:01,43.2,57.9,52.5,118,109,29,17,53.0,115,0
08:31:01,51.7,48.8,54.0,174,125,25,15,46.6,132,0
08:32:01,38.7,55.0,59.2,103,109,35,30,47.2,122,0
08:33:01,60.0,51.4,57.8,172,142,32,24,45.7,139,0
08:34:01,38.5,49.4,51.7,153,110,24,25,45.0,117,0
08:35:01,97.6,89.3,66.5,812,1378,696,800,84.1,380,1
08:36:01,37.3,57.9,53.0,161,129,31,16,52.0,120,0
08:37:01,49.8,51.0,57.6,120,92,38,15,46.7,110,0
08:38:01,41.4,45.4,54.6,135,93,36,27,51.5,127,0
08:39:01,33.3,47.1,59.7,102,135,30,22,43.6,130,0
08:40:01,30.3,46.2,59.9,143,128,29,15,50.1,122,0
08:41:01,47.5,49.7,55.1,113,113,40,21,46.9,128,0
08:42:01,43.6,58.0,58.9,174,140,40,21,51.9,147,0
08:43:01,41.6,58.2,52.5,107,140,22,28,43.6,119,0
08:44:01,33.0,56.4,54.9,176,108,20,29,43.6,122,0
08:45:01,39.6,48.6,52.7,102,97,26,26,50.5,117,0
08:46:01,44.6,58.7,55.0,133,95,31,16,48.4,127,0
08:47:01,49.6,47.8,52.7,106,112,22,25,45.8,117,0
08:48:01,89.1,99.0,69.8,1166,994,494,355,80.6,364,1
08:49:01,35.3,49.9,56.5,160,136,32,15,49.5,146,0
08:50:01,59.7,57.0,50.5,153,88,31,18,45.8,147,0
08:51:01,34.9,51.2,50.0,100,105,32,23,48.3,114,0
08:52:01,36.6,54.6,54.9,163,146,20,26,45.0,117,0
08:53:01,38.8,46.2,59.7,120,111,32,20,50.7,123,0
08:54:01,44.8,51.6,58.5,118,137,26,25,46.6,113,0
08:55:01,38.6,50.2,52.6,150,82,36,22,44.5,116,0
08:56:01,55.0,49.0,59.1,107,145,27,16,49.3,148,0
08:57:01,48.1,46.0,53.6,119,92,39,29,47.3,114,0
08:58:01,44.8,55.7,51.4,174,83,33,24,45.2,130,0
08:59:01,38.2,58.4,51.9,139,86,39,27,44.7,121,0
09:00:01,91.5,95.2,61.8,1450,934,452,718,83.3,425,1
09:01:01,93.7,98.0,61.4,910,937,783,416,88.7,350,1
09:02:01,44.8,51.1,56.0,109,83,40,28,47.3,149,0
09:03:01,51.7,49.8,57.0,150,133,27,24,47.2,150,0
09:04:01,58.3,51.4,53.0,124,121,38,15,44.8,147,0
09:05:01,50.1,54.9,56.2,179,87,31,28,45.4,131,0
09:06:01,45.7,53.5,54.2,180,96,22,27,53.2,116,0
09:07:01,58.2,58.9,59.9,147,112,20,21,54.1,119,0
09:08:01,42.7,52.4,55.8,163,115,28,20,44.6,127,0
09:09:01,46.3,51.3,54.0,130,121,34,17,44.3,132,0
09:10:01,54.1,46.8,55.2,128,118,28,23,52.3,129,0
09:11:01,37.7,52.1,54.9,107,119,39,17,52.1,128,0
09:12:01,55.4,51.0,51.1,132,135,26,26,42.1,138,0
09:13:01,47.2,55.0,56.0,102,104,27,20,46.7,131,0
09:14:01,53.4,48.2,51.1,166,91,38,15,54.2,141,0
09:15:01,45.3,50.5,52.3,128,145,20,29,43.2,147,0
09:16:01,58.9,51.0,54.9,112,107,37,24,53.6,120,0
09:17:01,44.7,57.8,58.9,108,108,22,24,45.1,129,0
09:18:01,93.7,90.3,54.7,1062,751,470,703,85.2,360,1
09:19:01,49.7,53.3,55.7,155,104,35,22,52.2,124,0
09:20:01,34.8,53.8,55.9,101,124,38,29,43.0,149,0
09:21:01,38.2,49.2,54.5,109,124,20,16,50.5,126,0
09:22:01,51.7,51.6,58.4,145,106,26,24,47.4,138,0
09:23:01,86.5,89.1,59.7,982,1095,541,355,77.6,502,1
09:24:01,99.4,85.1,55.6,901,1027,404,497,81.5,417,1
09:25:01,30.4,49.6,59.2,173,130,20,29,44.7,115,0
09:26:01,54.8,52.8,54.6,160,128,31,16,55.0,142,0
09:27:01,36.2,58.9,53.9,165,86,25,23,44.1,126,0
09:28:01,37.0,45.1,50.2,103,141,36,23,45.4,117,0
09:29:01,57.7,57.8,59.1,136,100,32,26,46.6,126,0
09:30:01,46.7,56.7,56.3,175,102,28,25,51.9,139,0
09:31:01,39.3,58.7,51.6,134,101,22,15,42.1,117,0
09:32:01,37.0,49.4,51.8,119,82,35,25,42.5,120,0
09:33:01,85.7,91.6,69.0,1205,832,832,389,82.6,367,1
09:34:01,45.5,54.2,59.5,119,127,30,16,46.6,112,0
09:35:01,48.0,59.6,56.9,172,138,38,28,49.8,148,0
09:36:01,85.7,96.1,61.9,913,859,499,567,85.1,425,1
09:37:01,39.1,48.9,50.6,151,138,31,17,53.8,142,0
09:38:01,48.6,45.8,56.0,114,112,24,28,47.9,127,0
09:39:01,40.6,53.1,54.3,119,147,32,22,51.3,112,0
09:40:01,53.6,53.4,56.7,147,101,32,19,47.3,141,0
09:41:01,48.2,57.3,51.4,158,95,33,25,51.1,134,0
09:42:01,45.3,45.1,50.2,146,110,38,25,47.7,124,0
09:43:01,33.7,54.3,59.4,177,91,33,27,43.0,132,0
09:44:01,56.1,58.7,54.6,113,85,37,25,51.8,135,0
09:45:01,39.0,45.9,52.7,142,91,39,15,46.2,123,0
09:46:01,53.7,51.7,58.6,178,147,25,21,53.2,117,0
09:47:01,33.6,55.3,57.2,150,122,28,19,54.6,141,0
09:48:01,98.1,97.2,66.6,784,815,461,608,87.0,570,1
09:49:01,43.2,59.0,51.6,157,122,35,18,48.1,149,0
09:50:01,56.5,59.8,54.1,127,104,32,29,47.6,129,0
09:51:01,36.9,55.5,51.8,107,104,34,25,42.3,110,0
09:52:01,30.1,55.1,56.0,148,111,40,16,45.3,144,0
09:53:01,57.1,52.8,56.5,126,136,34,24,49.4,138,0
09:54:01,36.5,55.5,57.0,137,122,30,30,47.0,124,0
09:55:01,46.3,48.5,51.0,110,92,26,16,54.2,149,0
09:56:01,33.7,50.0,59.3,125,147,21,17,43.7,112,0
09:57:01,90.0,93.8,54.1,735,1254,664,374,92.0,562,1
09:58:01,57.2,57.4,57.0,132,89,22,23,54.6,144,0
09:59:01,44.0,58.2,56.0,109,99,36,28,50.0,133,0
10:00:01,46.4,46.6,55.5,128,145,35,16,49.2,137,0
10:01:01,58.5,47.3,58.5,156,126,21,17,45.1,130,0
10:02:01,38.2,58.3,55.6,164,103,32,16,46.3,123,0
10:03:01,43.3,45.9,52.6,115,92,32,15,50.3,145,0
10:04:01,39.9,49.6,50.8,142,107,32,21,53.1,116,0
10:05:01,30.6,53.4,51.3,158,125,29,18,44.9,142,0
10:06:01,56.2,59.9,50.7,121,90,39,30,53.1,141,0
10:07:01,58.9,51.7,56.3,168,93,23,29,46.0,116,0
10:08:01,56.5,58.7,52.2,117,104,26,27,49.2,150,0
10:09:01,54.7,59.9,56.6,168,87,21,25,46.5,137,0
10:10:01,47.2,57.5,52.6,175,85,27,21,43.4,112,0
10:11:01,59.9,59.6,50.1,155,144,30,15,52.9,124,0
10:12:01,34.1,49.4,52.5,175,130,23,16,46.4,118,0
10:13:01,36.6,58.9,52.7,169,123,28,15,54.7,133,0
10:14:01,41.1,57.3,57.9,147,101,39,24,51.7,138,0
10:15:01,49.4,55.6,53.6,176,145,22,20,46.9,136,0
10:16:01,45.1,52.9,51.7,134,132,24,17,49.4,141,0
10:17:01,42.2,52.4,50.3,156,89,26,27,44.4,140,0
10:18:01,55.9,51.4,55.9,125,108,26,18,49.3,140,0
10:19:01,50.3,51.6,57.1,107,123,33,29,49.9,125,0
10:20:01,44.6,51.0,58.8,167,92,23,27,48.2,133,0
10:21:01,31.2,47.0,54.5,130,83,39,17,50.7,129,0
10:22:01,42.8,51.1,50.9,159,96,25,27,47.7,147,0
10:23:01,34.0,50.6,57.8,176,138,23,17,47.3,137,0
10:24:01,41.7,46.7,53.2,126,88,39,28,48.8,131,0
10:25:01,41.4,51.4,51.2,155,143,35,17,53.7,145,0
10:26:01,59.4,50.9,52.9,172,124,40,23,54.0,142,0
10:27:01,55.5,53.0,52.1,134,82,32,21,46.5,131,0
10:28:01,48.1,57.1,53.4,114,146,21,25,48.7,146,0
10:29:01,59.8,57.5,55.4,161,129,38,15,54.2,119,0
10:30:01,36.9,52.7,59.8,134,90,20,23,52.2,115,0
10:31:01,44.8,50.7,51.7,106,91,40,20,47.7,132,0
10:32:01,32.9,54.1,57.6,174,91,31,15,53.3,117,0
10:33:01,37.5,46.3,53.5,147,132,25,30,53.6,116,0
10:34:01,36.5,60.0,60.0,107,82,23,22,54.2,121,0
10:35:01,59.9,51.8,51.7,106,137,34,22,44.9,117,0
10:36:01,47.4,46.2,54.4,138,124,20,29,48.6,114,0
10:37:01,40.1,45.2,59.6,142,117,32,30,49.4,137,0
10:38:01,50.0,50.5,56.8,143,87,20,30,45.0,140,0
10:39:01,54.1,59.5,55.1,115,83,35,27,47.1,137,0
10:40:01,39.3,50.2,51.3,106,89,31,25,50.4,135,0
10:41:01,41.4,49.6,55.6,127,124,36,17,54.5,143,0
10:42:01,89.5,98.8,52.5,1237,1129,368,573,77.4,467,1
10:43:01,56.2,51.5,55.1,158,106,25,22,44.3,122,0
10:44:01,43.8,46.5,55.7,170,95,20,29,46.3,147,0
10:45:01,43.9,51.0,52.0,171,142,34,28,54.0,147,0
10:46:01,50.8,59.6,54.9,123,116,38,21,48.4,120,0
10:47:01,41.0,48.2,50.1,180,147,25,25,46.4,118,0
10:48:01,32.3,57.2,50.5,149,112,28,29,45.1,131,0
10:49:01,45.8,48.9,55.9,126,107,35,30,42.8,124,0
10:50:01,59.6,52.2,51.1,103,128,31,15,43.9,143,0
10:51:01,46.2,58.0,50.8,119,90,36,18,49.8,124,0
10:52:01,40.2,52.1,51.3,174,134,20,29,52.7,127,0
10:53:01,32.7,47.0,59.1,111,101,36,22,52.4,149,0
10:54:01,35.1,46.7,57.7,100,118,30,26,45.8,134,0
10:55:01,39.3,45.2,58.0,165,105,40,26,46.1,133,0
10:56:01,30.4,52.8,50.2,112,123,22,30,44.9,129,0
10:57:01,49.8,52.5,59.1,164,136,24,22,46.3,142,0
10:58:01,54.3,55.2,50.0,150,144,29,18,45.7,134,0
10:59:01,46.4,51.8,59.1,150,135,34,20,53.2,120,0
11:00:01,35.0,48.7,54.2,179,99,25,15,43.3,120,0
11:01:01,56.3,56.0,57.9,109,99,23,25,52.0,128,0
11:02:01,47.4,47.0,53.5,168,116,28,15,43.3,117,0
11:03:01,36.0,48.8,59.4,176,149,24,19,45.6,119,0
11:04:01,47.6,59.3,52.5,119,137,34,16,51.0,131,0
11:05:01,45.7,47.4,56.6,135,94,22,24,47.0,121,0
11:06:01,42.0,58.3,56.9,120,89,27,22,49.8,130,0
11:07:01,36.4,50.6,50.6,176,111,27,16,49.7,143,0
11:08:01,98.2,95.5,66.4,1111,918,427,437,82.2,394,1
11:09:01,51.8,55.0,54.1,131,147,25,29,51.0,146,0
11:10:01,30.7,54.8,58.3,166,102,32,17,46.0,139,0
11:11:01,59.3,49.6,54.5,136,117,36,26,47.7,126,0
11:12:01,98.0,97.6,61.5,1272,680,830,509,94.3,592,1
11:13:01,52.4,52.0,54.4,170,139,35,21,43.4,142,0
11:14:01,40.0,59.7,54.8,111,129,25,22,43.0,117,0
11:15:01,52.6,46.9,54.4,150,121,32,18,53.3,136,0
11:16:01,37.6,49.6,53.1,179,135,40,15,42.6,115,0
11:17:01,40.1,53.9,55.0,102,90,26,24,49.0,123,0
11:18:01,54.3,46.2,57.0,169,141,24,15,47.6,149,0
11:19:01,35.3,51.8,53.7,105,96,20,17,52.4,130,0
11:20:01,53.7,53.7,50.6,153,95,33,30,51.1,140,0
11:21:01,51.9,49.2,57.4,166,109,29,16,43.6,117,0
11:22:01,59.2,59.6,53.1,133,121,38,18,50.8,128,0
11:23:01,35.5,53.0,56.3,109,137,36,24,46.8,142,0
11:24:01,55.2,48.2,51.9,135,106,34,27,44.8,111,0
11:25:01,46.9,50.7,54.6,161,138,21,29,54.8,145,0
11:26:01,49.4,57.7,56.8,169,98,31,19,42.9,116,0
11:27:01,56.3,57.9,54.9,160,113,24,26,47.1,139,0
11:28:01,38.5,49.1,58.8,166,93,28,17,49.8,112,0
11:29:01,42.8,49.9,55.9,151,130,25,24,49.6,138,0
11:30:01,35.4,52.0,54.6,154,102,23,16,53.4,110,0
11:31:01,46.9,53.7,55.8,144,147,29,29,43.8,119,0
11:32:01,31.1,54.6,56.9,145,149,29,25,48.4,129,0
11:33:01,40.2,53.6,54.5,175,94,34,27,48.3,128,0
11:34:01,55.4,48.4,53.5,111,91,27,25,54.1,138,0
11:35:01,51.6,59.1,51.7,175,142,38,21,52.7,117,0
11:36:01,53.1,59.1,59.1,133,115,35,22,45.3,138,0
11:37:01,48.2,55.9,58.5,165,140,24,25,50.3,125,0
11:38:01,51.5,46.0,55.2,144,81,35,24,42.6,143,0
11:39:01,58.2,55.7,54.9,128,116,21,26,50.7,136,0
11:40:01,48.0,47.9,50.2,171,123,35,18,46.6,142,0
11:41:01,40.2,49.7,51.7,169,140,22,22,43.4,141,0
11:42:01,52.4,55.3,58.5,171,129,31,23,50.5,116,0
11:43:01,46.5,54.7,57.2,173,111,37,21,54.4,113,0
11:44:01,56.7,48.2,58.2,115,100,38,19,49.1,119,0
11:45:01,57.1,45.4,57.3,164,97,32,16,50.3,148,0
11:46:01,50.7,46.7,59.2,142,88,33,21,48.5,115,0
11:47:01,47.4,51.2,57.7,129,135,24,30,46.9,133,0
11:48:01,51.4,53.0,53.0,177,100,32,20,50.8,147,0
11:49:01,52.4,56.7,54.0,115,103,39,24,42.8,130,0
11:50:01,37.8,46.7,55.9,165,115,28,18,43.6,135,0
11:51:01,89.7,86.2,52.0,1290,762,601,397,89.1,560,1
11:52:01,59.5,49.3,59.4,143,146,20,23,43.9,146,0
11:53:01,40.4,50.9,59.3,150,129,37,29,47.5,136,0
11:54:01,96.0,93.0,67.8,716,1216,437,487,84.8,567,1
11:55:01,30.4,47.0,51.0,133,88,30,19,51.3,147,0
11:56:01,47.0,59.0,56.0,106,105,34,24,50.1,149,0
11:57:01,52.6,54.2,54.8,174,129,27,21,53.4,133,0
11:58:01,37.6,56.9,55.4,100,84,20,30,51.8,113,0
11:59:01,37.8,50.5,56.5,132,134,39,15,47.5,134,0
12:00:01,33.5,57.2,51.2,113,120,33,30,50.8,127,0
12:01:01,37.3,58.4,58.0,104,105,34,28,46.9,113,0
12:02:01,56.7,52.7,52.6,169,116,20,19,48.9,136,0
12:03:01,54.3,47.3,56.6,118,109,35,30,44.6,144,0
12:04:01,40.8,49.9,58.1,153,150,20,21,42.5,118,0
12:05:01,92.6,100.0,67.6,754,1345,648,520,88.8,579,1
12:06:01,98.0,93.5,53.4,1358,839,850,639,90.2,580,1
12:07:01,31.9,49.8,57.2,110,103,21,18,49.8,144,0
12:08:01,43.8,51.3,57.5,166,86,39,23,50.2,140,0
12:09:01,37.9,52.0,56.9,145,124,27,28,45.5,123,0
12:10:01,51.3,59.6,57.0,175,126,23,20,44.2,143,0
12:11:01,47.4,56.4,56.2,116,114,28,28,45.5,150,0
12:12:01,31.4,45.9,56.8,152,91,27,24,51.1,141,0
12:13:01,39.7,48.5,59.7,100,144,32,21,46.1,123,0
12:14:01,56.1,45.9,54.4,176,99,31,30,52.8,113,0
12:15:01,32.6,54.8,52.6,136,133,25,20,52.2,120,0
12:16:01,39.3,53.8,51.5,155,133,27,27,50.5,148,0
12:17:01,90.1,92.0,52.7,1124,1165,437,564,79.1,556,1
12:18:01,53.7,56.5,59.1,176,144,26,21,49.0,120,0
12:19:01,33.6,47.7,55.5,147,116,24,26,50.5,124,0
12:20:01,50.9,52.5,53.0,101,104,21,22,43.7,133,0
12:21:01,95.0,88.3,62.9,1164,966,885,455,75.4,470,1
12:22:01,31.6,46.0,53.8,136,142,35,16,52.4,121,0
12:23:01,31.4,51.4,50.5,131,107,24,24,54.3,110,0
12:24:01,54.3,57.0,50.4,173,144,22,28,52.7,140,0
12:25:01,45.8,46.8,56.0,155,117,27,27,49.5,132,0
12:26:01,93.7,86.5,58.5,1407,923,490,693,77.3,486,1
12:27:01,98.5,89.6,56.7,942,1182,592,555,90.9,360,1
12:28:01,49.7,53.4,50.0,142,149,36,24,50.7,130,0
12:29:01,54.2,51.6,50.6,124,122,23,22,54.7,150,0
12:30:01,47.5,53.9,58.3,115,127,35,30,51.5,110,0
12:31:01,51.9,50.5,52.4,158,95,30,23,53.0,130,0
12:32:01,89.6,95.7,67.1,728,862,460,780,79.7,484,1
12:33:01,52.9,55.8,55.1,179,104,33,30,49.1,141,0
12:34:01,35.6,47.2,50.0,172,89,36,18,47.2,142,0
12:35:01,34.3,49.2,50.2,141,86,38,20,49.5,139,0
12:36:01,56.2,55.3,57.1,122,87,32,18,48.2,130,0
12:37:01,32.4,47.0,54.6,103,142,25,21,52.8,111,0
12:38:01,35.8,57.7,58.8,180,133,40,20,47.5,128,0
12:39:01,35.6,56.2,56.1,129,130,26,23,43.9,145,0
12:40:01,57.5,59.5,56.1,144,85,22,27,52.4,122,0
12:41:01,33.6,47.3,57.8,117,100,25,27,49.7,127,0
12:42:01,43.0,58.8,51.8,180,121,33,18,51.1,124,0
12:43:01,60.0,57.3,59.1,128,145,27,22,45.6,150,0
12:44:01,55.1,49.1,55.6,166,84,22,18,45.6,124,0
12:45:01,97.1,85.2,66.9,792,754,400,645,86.5,572,1
12:46:01,39.8,58.1,57.8,134,120,33,28,43.1,110,0
12:47:01,91.6,96.9,67.6,762,755,814,455,75.9,485,1
12:48:01,50.6,47.3,50.6,143,147,25,23,53.5,148,0
12:49:01,36.7,59.0,50.6,169,89,28,17,53.1,121,0
12:50:01,53.8,59.7,55.4,112,134,20,15,42.9,134,0
12:51:01,35.7,51.8,55.9,180,125,24,26,53.3,122,0
12:52:01,30.1,46.2,58.5,142,121,29,23,44.4,139,0
12:53:01,38.3,57.3,55.7,138,144,30,18,54.9,136,0
12:54:01,42.0,48.4,56.3,166,88,34,23,42.2,130,0
12:55:01,58.8,50.4,53.7,111,100,21,26,53.7,123,0
12:56:01,48.1,54.3,58.6,143,101,37,24,53.8,138,0
12:57:01,92.0,95.8,58.1,1336,1224,618,453,93.3,422,1
12:58:01,54.0,56.9,58.8,157,119,32,29,46.0,111,0
12:59:01,86.3,86.4,56.4,1281,1168,638,446,88.3,377,1
13:00:01,54.0,48.6,56.7,161,106,26,27,52.1,138,0
13:01:01,40.8,58.5,52.2,102,150,31,18,49.9,116,0
13:02:01,42.2,55.4,59.6,139,123,25,19,51.1,132,0
13:03:01,37.4,55.9,54.4,128,109,38,30,50.6,119,0
13:04:01,59.0,58.2,57.9,148,119,23,22,49.2,115,0
13:05:01,34.7,53.8,56.4,111,127,39,30,42.4,140,0
13:06:01,37.9,55.2,51.8,116,113,35,29,48.8,141,0
13:07:01,31.5,49.8,56.0,148,149,39,20,52.1,136,0
13:08:01,48.0,52.0,54.4,150,92,21,28,43.0,124,0
13:09:01,58.4,53.2,57.1,158,137,23,24,53.4,129,0
13:10:01,52.1,59.7,52.3,162,80,24,22,45.4,131,0
13:11:01,50.4,46.5,53.1,118,96,30,27,54.0,142,0
13:12:01,38.2,58.5,57.9,162,97,36,18,50.6,123,0
13:13:01,47.2,57.6,52.3,146,87,23,26,54.4,137,0
13:14:01,34.3,53.4,50.5,170,114,37,22,44.8,147,0
13:15:01,92.6,97.3,69.1,1355,672,403,456,94.5,583,1
13:16:01,42.5,57.9,53.9,153,119,27,25,42.3,136,0
13:17:01,47.0,46.0,55.5,165,116,32,20,53.7,119,0
13:18:01,40.8,50.9,55.5,159,131,27,19,43.1,137,0
13:19:01,34.9,46.1,50.1,121,135,29,25,52.6,112,0
13:20:01,53.6,50.7,57.7,131,148,36,29,42.4,115,0
13:21:01,33.6,58.0,53.6,116,91,31,23,52.2,124,0
13:22:01,41.4,59.2,56.6,153,117,35,23,52.6,116,0
13:23:01,39.7,53.1,51.0,161,112,37,16,46.1,129,0
13:24:01,56.6,59.0,59.8,166,123,31,19,44.9,131,0
13:25:01,48.9,54.0,55.3,126,86,29,18,52.0,141,0
13:26:01,30.4,51.6,55.4,109,136,24,16,47.4,141,0
13:27:01,40.8,59.8,57.0,118,80,29,27,46.6,121,0
13:28:01,41.3,47.5,59.1,152,85,30,23,53.9,133,0
13:29:01,47.9,51.3,50.9,174,109,20,23,52.6,125,0
13:30:01,57.2,49.7,51.4,176,113,33,27,43.0,135,0
13:31:01,57.4,51.6,56.2,175,108,23,26,53.4,141,0
13:32:01,46.2,46.0,52.0,130,146,39,15,52.2,144,0
13:33:01,39.2,45.5,58.8,159,136,30,23,45.4,122,0
13:34:01,35.7,45.2,58.2,164,148,38,28,47.4,130,0
13:35:01,46.3,45.7,53.3,120,146,23,28,54.5,116,0
13:36:01,32.9,49.1,53.0,153,114,27,30,42.7,122,0
13:37:01,47.7,57.1,51.9,156,96,26,15,53.4,128,0
13:38:01,42.8,49.5,52.9,104,103,36,28,54.6,129,0
13:39:01,43.6,59.0,59.2,115,131,36,18,49.2,132,0
13:40:01,56.9,47.4,58.4,159,81,20,16,44.5,126,0
13:41:01,44.2,58.4,51.1,140,110,25,27,52.7,150,0
13:42:01,35.2,45.6,51.5,142,140,23,26,48.9,126,0
13:43:01,43.6,45.9,58.1,113,130,26,15,47.8,143,0
13:44:01,48.6,50.8,51.6,114,108,33,19,50.0,140,0
13:45:01,59.9,59.5,53.6,171,139,31,30,46.7,113,0
13:46:01,48.0,51.9,53.8,179,132,35,18,42.2,135,0
13:47:01,48.9,56.1,58.4,134,131,34,28,48.9,112,0
13:48:01,48.0,59.8,55.3,180,121,20,29,53.5,132,0
13:49:01,46.0,53.9,52.5,134,118,28,30,54.9,114,0
13:50:01,58.6,50.9,59.0,123,97,20,30,43.0,135,0
13:51:01,30.1,60.0,59.7,163,100,36,30,46.2,148,0
13:52:01,45.3,54.6,56.3,179,146,28,19,47.3,135,0
13:53:01,32.6,52.5,54.5,103,113,34,16,52.5,138,0
13:54:01,44.3,54.4,56.5,104,124,30,25,42.6,113,0
13:55:01,54.1,54.2,51.9,166,107,23,16,53.5,127,0
13:56:01,36.4,47.0,53.8,138,116,37,28,43.6,132,0
13:57:01,52.6,60.0,58.0,126,107,35,23,53.8,111,0
13:58:01,37.3,59.0,57.4,172,117,22,19,42.2,125,0
13:59:01,32.5,50.3,52.0,119,138,37,24,49.0,140,0
14:00:01,39.3,56.1,52.2,117,105,22,18,52.4,126,0
14:01:01,48.0,55.3,50.2,137,84,38,26,49.6,139,0
14:02:01,31.8,47.5,52.3,160,147,31,30,42.4,116,0
14:03:01,49.7,52.6,56.9,145,80,37,27,42.7,140,0
14:04:01,60.0,54.3,59.0,134,109,22,25,48.4,122,0
14:05:01,49.6,45.8,58.6,105,107,21,27,50.2,138,0
14:06:01,42.1,48.3,56.4,173,124,39,27,48.9,140,0
14:07:01,45.2,49.4,50.4,164,104,20,19,47.1,113,0
14:08:01,56.0,59.5,51.7,159,123,34,27,45.6,136,0
14:09:01,42.8,57.3,58.0,179,104,39,19,52.2,132,0
14:10:01,30.3,48.8,57.2,137,123,20,20,48.8,116,0
14:11:01,58.3,57.3,58.4,168,149,29,19,53.3,119,0
14:12:01,52.3,57.7,50.4,160,86,28,26,47.3,123,0
14:13:01,31.0,50.0,55.3,158,137,21,25,42.5,119,0
14:14:01,40.3,55.9,51.5,153,80,26,20,54.2,121,0
14:15:01,52.9,46.8,50.3,131,111,20,20,44.2,114,0
14:16:01,40.1,48.3,52.2,169,88,35,25,49.8,133,0
14:17:01,49.4,58.5,55.0,117,150,34,30,53.1,127,0
14:18:01,38.6,51.4,55.7,150,93,27,16,49.2,112,0
14:19:01,50.2,57.3,56.9,158,144,24,20,44.4,114,0
14:20:01,58.9,55.8,52.0,126,141,40,23,52.6,129,0
14:21:01,53.3,47.3,53.8,174,104,37,24,53.1,150,0
14:22:01,32.0,52.0,54.2,149,117,26,18,47.1,131,0
14:23:01,37.6,52.5,55.7,171,119,26,29,44.7,141,0
14:24:01,45.5,57.3,58.9,151,94,31,27,49.7,131,0
14:25:01,32.9,46.7,50.1,160,88,22,27,50.8,131,0
14:26:01,52.6,48.5,53.3,176,144,32,23,46.1,139,0
14:27:01,55.7,47.1,51.1,130,114,37,18,47.3,111,0
14:28:01,42.9,58.2,52.3,112,121,30,24,51.5,146,0
14:29:01,45.3,57.5,57.4,133,128,28,24,45.7,119,0
14:30:01,57.5,54.6,59.9,178,131,25,16,54.7,114,0
14:31:01,88.2,95.3,56.1,1066,1250,550,659,84.2,483,1
14:32:01,44.9,55.3,57.0,159,148,25,17,46.9,138,0
14:33:01,99.6,89.1,67.7,1171,670,559,677,78.5,397,1
14:34:01,93.5,99.8,69.5,1242,1301,437,714,87.7,590,1
14:35:01,96.4,95.3,65.7,942,1215,690,613,93.8,513,1
14:36:01,59.1,57.4,56.6,132,121,27,23,42.8,120,0
